GM0786;Grave;2,506063056;160,1771632
GM0014;Groningen;6,780653066;362,9739649
GM0015;Grootegast;1,643925695;145,4739345
GM1729;Gulpen-Wittem;4,045476739;147,647164
GM0158;Haaksbergen;3,419578115;147,3388459
GM0788;Haaren;1,437607821;113,1766027
GM0392;Haarlem;7,190901155;216,525417
GM0393;Haarlemmerliede en Spaarnwoude;3,706972639;131,7869662
GM0394;Haarlemmermeer;2,51364698;142,0609301
GM1655;Halderberge;2,941275905;135,9655969
GM0160;Hardenberg;3,238610885;153,0111562
GM0243;Harderwijk;4,724715223;193,98048
GM0523;Hardinxveld-Giessendam;0,951208594;143,9941353
GM0017;Haren;4,803270312;196,5442129
GM0072;Harlingen;7,755359395;231,2875782
GM0244;Hattem;1,993355482;116,949126
GM0396;Heemskerk;4,008067193;151,3845457
GM0397;Heemstede;4,826254826;145,4871346
GM0246;Heerde;3,825224934;141,1016313
GM0074;Heerenveen;9,222556421;166,8939723
GM0398;Heerhugowaard;3,530482257;177,3623774
GM0917;Heerlen;7,879434332;391,3046412
GM1658;Heeze-Leende;1,463662976;114,3517249
GM0399;Heiloo;7,787548672;314,7466589
GM0163;Hellendoorn;2,040702225;130,4045628
GM0530;Hellevoetsluis;3,021538144;182,2393024
GM0794;Helmond;4,690845677;191,9771138
GM0531;Hendrik-Ido-Ambacht;1,412666913;109,3270465
GM0164;Hengelo;3,304373654;219,8863097
GM0252;Heumen;3,945371775;182,1250616
GM0797;Heusden;2,114164905;142,2604122
GM0534;Hillegom;5,019703509;155,9055457
GM0798;Hilvarenbeek;1,37407577;136,0902183
GM0402;Hilversum;4,623796238;222,7199673
GM1735;Hof van Twente;4,198680415;110,8792464
GM1911;Hollands Kroon;2,542016807;122,1050816
GM0118;Hoogeveen;4,24870279;183,7638669
GM0405;Hoorn;5,10394107;162,1722061
GM1507;Horst aan de Maas;2,349367569;152,0482349
GM0321;Houten;2,636916836;174,5266523
GM0406;Huizen;2,682325649;176,9861846
GM0677;Hulst;4,015331265;131,8995167
GM0353;IJsselstein;1,72474275;157,149021
GM1884;Kaag en Braassem;1,289148404;116,8526174
GM0166;Kampen;3,389765954;155,1959927
GM0678;Kapelle;1,663761686;140,3184864
GM0537;Katwijk;3,471146098;151,4366476
GM0928;Kerkrade;5,638156606;278,3086689
GM1598;Koggenland;2,042447385;113,1055478
GM0079;Kollumerland en Nieuwkruisland;4,505904288;126,2631326
GM0588;Korendijk;1,459987225;147,9007294
GM0542;Krimpen aan den IJssel;1,785530337;140,3738434
GM1931;Krimpenerwaard;2,173678727;126,017601
GM1659;Laarbeek;2,233160149;120,0445913
GM1685;Landerd;1,434907383;133,205919
GM0882;Landgraaf;3,790912489;247,4092379
GM0415;Landsmeer;2,572062084;146,8080712
GM0416;Langedijk;1,883512025;138,2262195
GM1621;Lansingerland;1,613842442;118,7021594
GM0417;Laren;3,066378066;157,9505614
GM0022;Leek;2,647253475;188,5081069
GM0545;Leerdam;2,391772303;155,4442783
GM0080;Leeuwarden;14,99075156;265,4103399
GM0546;Leiden;4,973273708;238,105605
GM0547;Leiderdorp;2,985844884;146,2735979
GM1916;Leidschendam-Voorburg;2,573588548;229,808898
GM0995;Lelystad;6,342851944;192,393578
GM1640;Leudal;2,842967835;138,7129986
GM0327;Leusden;3,942447013;154,6255936
GM0733;Lingewaal;2,240544901;122,3059995
GM1705;Lingewaard;1,385821316;151,3861623
GM0553;Lisse;2,465114232;146,8564187
GM0262;Lochem;3,994634074;161,1683602
GM0809;Loon op Zand;1,515610791;148,5411998
GM0331;Lopik;1,548423423;125,5190491
GM0024;Loppersum;3,328626185;158,145727
GM0168;Losser;1,912641224;119,0089907
GM0263;Maasdriel;2,268041237;107,5306646
GM1641;Maasgouw;3,02851855;130,0971883
GM0556;Maassluis;3,297380586;135,1737279
GM0935;Maastricht;4,358345621;295,950468
GM0025;Marum;2,406623027;125,0577324
GM0420;Medemblik;2,610195651;108,5098872
GM0938;Meerssen;2,621644295;179,060575
GM1948;Meierijstad;2,549194429;144,0360299
GM0119;Meppel;7,842543528;210,6016854
GM0687;Middelburg;9,558716341;217,8297732
GM1842;Midden-Delfland;1,313439109;101,4987768
GM1731;Midden-Drenthe;3,263570766;362,0235864
GM0815;Mill en Sint Hubert;1,295456648;121,1169002
GM1709;Moerdijk;1,813555652;140,9752652
GM1927;Molenwaard;0,787347665;98,63321286
